,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
29191,3,management,married,basic.education,no,no,no,cellular,apr,fri,727,2,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29193,3,services,single,high.school,no,no,no,cellular,apr,fri,160,1,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29195,3,admin.,married,university.degree,no,no,no,cellular,apr,fri,222,1,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29196,3,blue-collar,married,basic.education,no,no,no,cellular,apr,fri,402,1,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29197,3,admin.,single,high.school,no,no,no,cellular,apr,fri,297,1,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29198,3,admin.,married,high.school,no,yes,no,cellular,apr,fri,207,1,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29202,3,admin.,married,university.degree,no,yes,no,cellular,apr,fri,107,1,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
29203,4,entrepreneur,married,university.degree,no,yes,no,cellular,apr,fri,1034,2,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29204,4,admin.,married,high.school,no,yes,no,cellular,apr,fri,326,1,Not Contacted,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
29205,3,blue-collar,married,basic.education,no,yes,yes,cellular,apr,fri,91,1,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29208,4,admin.,married,university.degree,no,no,no,cellular,apr,fri,476,1,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
29209,3,admin.,single,university.degree,no,no,no,cellular,apr,fri,326,3,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29210,2,admin.,single,high.school,no,yes,no,cellular,apr,fri,108,1,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
29211,4,blue-collar,married,basic.education,no,no,no,cellular,apr,fri,99,3,Not Contacted,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
29212,4,blue-collar,married,basic.education,no,yes,no,cellular,apr,fri,240,2,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29213,3,technician,married,basic.education,no,no,yes,cellular,apr,fri,158,1,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29214,3,blue-collar,married,professional.course,no,no,no,cellular,apr,fri,365,1,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29215,4,technician,married,professional.course,no,no,no,cellular,apr,fri,219,1,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29216,3,technician,divorced,high.school,no,no,no,cellular,apr,fri,188,1,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29217,2,student,single,professional.course,no,yes,no,cellular,apr,fri,96,2,Not Contacted,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
29218,2,admin.,single,university.degree,no,no,no,cellular,apr,fri,149,1,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
29219,4,blue-collar,married,basic.education,no,no,no,cellular,apr,fri,412,1,Not Contacted,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
29221,4,management,married,professional.course,no,no,no,cellular,apr,fri,65,1,Not Contacted,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
29223,4,admin.,divorced,high.school,no,yes,no,cellular,apr,fri,114,3,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29227,5,technician,married,professional.course,no,no,no,cellular,apr,fri,93,1,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29228,3,technician,married,university.degree,no,no,no,cellular,apr,fri,772,1,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
29229,2,admin.,single,university.degree,no,no,no,cellular,apr,fri,69,1,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29230,3,admin.,divorced,high.school,no,no,no,cellular,apr,fri,165,3,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29231,4,admin.,single,university.degree,no,yes,no,cellular,apr,fri,395,2,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29232,3,blue-collar,married,professional.course,no,no,no,cellular,apr,fri,345,2,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29233,4,admin.,single,university.degree,no,no,no,cellular,apr,fri,815,2,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29234,4,blue-collar,married,basic.education,no,no,yes,cellular,apr,fri,147,3,Not Contacted,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
29235,4,admin.,married,basic.education,no,yes,no,cellular,apr,fri,224,3,Not Contacted,2,failure,-1.8,93.075,-47.1,1.405,5099.1,no
29237,2,student,married,university.degree,no,no,yes,cellular,apr,fri,74,2,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29238,3,technician,single,high.school,no,no,no,cellular,apr,fri,124,2,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29239,5,admin.,married,university.degree,no,yes,no,cellular,apr,fri,771,1,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29240,4,housemaid,married,university.degree,no,yes,no,telephone,apr,fri,460,2,Not Contacted,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
29241,4,services,divorced,high.school,no,no,no,cellular,apr,fri,300,3,Not Contacted,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
29242,3,technician,married,professional.course,no,yes,no,cellular,apr,fri,17,4,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29243,3,self-employed,single,university.degree,no,yes,no,cellular,apr,fri,254,2,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29244,4,management,married,professional.course,no,yes,no,cellular,apr,fri,239,2,Not Contacted,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
29245,3,technician,single,professional.course,no,no,no,cellular,apr,fri,73,2,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29246,2,services,single,high.school,no,no,no,cellular,apr,fri,473,2,Not Contacted,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
29247,3,admin.,married,high.school,no,yes,no,cellular,apr,fri,139,2,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29248,5,admin.,divorced,university.degree,no,yes,no,cellular,apr,fri,128,3,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29249,3,admin.,single,high.school,no,no,no,cellular,apr,fri,405,2,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29250,3,services,married,high.school,no,no,no,cellular,apr,fri,52,2,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29252,4,unemployed,married,high.school,no,yes,no,cellular,apr,fri,370,3,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29253,4,technician,divorced,university.degree,no,no,yes,cellular,apr,fri,642,2,Not Contacted,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
29256,3,blue-collar,married,basic.education,no,yes,no,cellular,apr,fri,333,2,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29257,3,admin.,single,high.school,no,yes,no,cellular,apr,fri,413,2,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29258,3,blue-collar,married,basic.education,no,no,yes,cellular,apr,fri,163,2,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29260,3,admin.,married,high.school,no,no,no,cellular,apr,fri,246,2,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29262,2,technician,single,university.degree,no,no,no,cellular,apr,fri,232,2,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29263,7,housemaid,divorced,basic.education,no,no,no,cellular,apr,fri,95,4,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29264,3,technician,married,professional.course,no,no,no,cellular,apr,fri,181,2,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29265,3,entrepreneur,married,university.degree,no,yes,no,cellular,apr,fri,104,3,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
29266,3,services,single,professional.course,no,yes,no,cellular,apr,fri,186,2,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29267,4,technician,single,university.degree,no,no,no,cellular,apr,fri,115,2,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29268,3,admin.,married,high.school,no,yes,no,cellular,apr,fri,598,1,Not Contacted,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
29269,3,admin.,divorced,high.school,no,yes,no,cellular,apr,fri,323,2,Not Contacted,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
29270,3,entrepreneur,married,basic.education,no,yes,no,cellular,apr,fri,273,2,Not Contacted,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
29271,4,blue-collar,married,basic.education,no,yes,no,cellular,apr,fri,160,2,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29272,2,services,married,high.school,no,no,no,cellular,apr,fri,134,3,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29278,3,services,married,high.school,no,no,no,cellular,apr,fri,606,2,Contacted,1,success,-1.8,93.075,-47.1,1.405,5099.1,no
29279,4,services,single,high.school,no,no,no,cellular,apr,fri,105,3,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29280,2,technician,single,professional.course,no,yes,no,cellular,apr,fri,378,1,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
29281,6,admin.,married,university.degree,no,no,no,cellular,apr,fri,246,3,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29282,3,entrepreneur,married,basic.education,no,yes,no,cellular,apr,fri,1130,3,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29283,3,blue-collar,married,basic.education,no,yes,no,cellular,apr,fri,156,2,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29284,5,management,married,university.degree,no,yes,no,cellular,apr,fri,949,2,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
29285,4,services,single,high.school,no,no,no,cellular,apr,fri,276,2,Not Contacted,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
29289,3,services,married,high.school,no,no,no,cellular,apr,fri,185,2,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29290,3,management,single,university.degree,no,no,no,cellular,apr,fri,278,1,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29292,5,management,married,university.degree,no,no,no,cellular,apr,fri,171,2,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29293,4,admin.,single,high.school,no,no,no,cellular,apr,fri,166,2,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29294,2,services,single,high.school,no,no,yes,cellular,apr,fri,1426,2,Not Contacted,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
29295,4,admin.,married,basic.education,no,yes,yes,cellular,apr,fri,795,3,Not Contacted,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
29296,4,admin.,single,basic.education,no,yes,yes,cellular,apr,fri,441,2,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29297,3,services,married,high.school,no,yes,yes,cellular,apr,fri,398,2,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29298,3,services,married,high.school,no,no,yes,cellular,apr,fri,340,2,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29299,3,blue-collar,married,basic.education,no,yes,no,cellular,apr,fri,308,2,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29300,3,blue-collar,married,basic.education,no,yes,no,cellular,apr,fri,218,4,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29301,3,management,divorced,high.school,no,yes,no,cellular,apr,fri,647,2,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29302,4,admin.,married,high.school,no,no,yes,cellular,apr,fri,57,2,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29303,3,student,single,professional.course,no,no,yes,cellular,apr,fri,170,2,Not Contacted,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
29305,3,technician,married,basic.education,no,no,yes,cellular,apr,fri,244,2,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29306,3,admin.,single,high.school,no,no,no,cellular,apr,fri,146,2,Contacted,2,success,-1.8,93.075,-47.1,1.405,5099.1,no
29307,3,technician,divorced,high.school,no,no,yes,telephone,apr,fri,318,2,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29309,3,admin.,single,university.degree,no,no,no,cellular,apr,fri,426,5,Not Contacted,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
29310,3,blue-collar,married,basic.education,no,no,yes,cellular,apr,fri,229,3,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29311,3,admin.,single,high.school,no,yes,no,cellular,apr,fri,74,2,Not Contacted,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
29312,3,blue-collar,married,basic.education,no,no,yes,cellular,apr,fri,1184,2,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29314,3,admin.,single,university.degree,no,yes,no,cellular,apr,fri,334,2,Not Contacted,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
29316,3,blue-collar,divorced,basic.education,no,no,no,cellular,apr,fri,2053,2,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29317,4,entrepreneur,married,professional.course,no,no,yes,cellular,apr,fri,69,2,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29318,4,services,married,high.school,no,no,no,cellular,apr,fri,277,2,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29319,3,blue-collar,married,basic.education,no,yes,no,cellular,apr,fri,1064,3,Not Contacted,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
29321,4,services,divorced,high.school,no,yes,no,telephone,apr,fri,501,3,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29322,3,admin.,single,high.school,no,yes,no,cellular,apr,fri,245,5,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29323,2,entrepreneur,single,university.degree,no,yes,no,cellular,apr,fri,738,2,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29326,3,blue-collar,divorced,basic.education,no,no,no,cellular,apr,fri,204,5,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29327,3,management,divorced,professional.course,no,yes,no,cellular,apr,fri,140,2,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29330,4,blue-collar,married,basic.education,no,yes,no,cellular,apr,fri,179,2,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29331,3,blue-collar,single,high.school,no,no,no,cellular,apr,fri,151,4,Not Contacted,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
29332,4,entrepreneur,married,professional.course,no,yes,yes,cellular,apr,fri,65,3,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29333,4,blue-collar,married,basic.education,no,no,no,cellular,apr,fri,174,2,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29334,4,admin.,married,university.degree,no,yes,no,cellular,apr,fri,489,3,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29335,2,entrepreneur,single,university.degree,no,no,no,cellular,apr,fri,758,2,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29336,3,services,married,high.school,no,no,no,cellular,apr,fri,469,3,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29337,2,unemployed,single,basic.education,no,no,no,cellular,apr,fri,48,2,Not Contacted,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
29338,4,services,married,high.school,no,no,no,cellular,apr,fri,368,6,Not Contacted,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
29339,2,admin.,single,university.degree,no,no,no,telephone,apr,fri,48,2,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29341,5,blue-collar,married,basic.education,no,yes,no,cellular,apr,fri,342,2,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29343,3,services,single,high.school,no,yes,no,cellular,apr,fri,73,2,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29345,2,admin.,single,university.degree,no,no,no,telephone,apr,fri,394,2,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
29346,4,admin.,married,high.school,no,yes,yes,cellular,apr,fri,636,3,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
29347,2,student,single,high.school,no,yes,no,cellular,apr,fri,14,3,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29348,3,technician,divorced,high.school,no,no,no,telephone,apr,fri,320,3,Contacted,1,success,-1.8,93.075,-47.1,1.405,5099.1,yes
29349,2,technician,single,professional.course,no,yes,no,telephone,apr,fri,100,2,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29350,3,admin.,divorced,high.school,no,yes,yes,cellular,apr,fri,238,2,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29351,3,blue-collar,married,professional.course,no,no,no,cellular,apr,fri,317,2,Not Contacted,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
29352,3,management,single,university.degree,no,yes,no,cellular,apr,fri,271,2,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
29353,4,admin.,single,high.school,no,yes,no,cellular,apr,fri,202,3,Not Contacted,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
29354,3,blue-collar,single,basic.education,no,yes,no,cellular,apr,fri,99,2,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29356,2,admin.,divorced,basic.education,no,yes,no,cellular,apr,fri,321,2,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29357,3,admin.,single,high.school,no,yes,no,cellular,apr,fri,202,2,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29358,3,management,married,university.degree,no,no,yes,cellular,apr,fri,177,3,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29360,2,admin.,married,high.school,no,no,yes,cellular,apr,fri,108,2,Not Contacted,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
29361,3,blue-collar,married,basic.education,no,no,no,cellular,apr,fri,672,3,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29363,3,management,single,university.degree,no,no,no,cellular,apr,fri,952,2,Not Contacted,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
29365,3,management,divorced,university.degree,no,no,yes,cellular,apr,fri,131,2,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29366,3,technician,married,professional.course,no,yes,no,cellular,apr,fri,171,2,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29367,3,technician,married,professional.course,no,no,yes,cellular,apr,fri,239,2,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29368,3,admin.,single,high.school,no,no,no,cellular,apr,fri,193,3,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29369,4,services,single,high.school,no,no,no,cellular,apr,fri,544,3,Not Contacted,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
29370,4,admin.,divorced,high.school,no,no,yes,cellular,apr,fri,2139,3,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
29373,4,self-employed,married,university.degree,no,no,no,cellular,apr,fri,625,3,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29374,3,student,single,high.school,no,yes,no,cellular,apr,fri,756,3,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29375,4,blue-collar,married,basic.education,no,no,no,cellular,apr,fri,191,4,Not Contacted,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
29376,4,entrepreneur,married,basic.education,no,yes,no,cellular,apr,fri,1013,2,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29377,3,admin.,divorced,high.school,no,no,no,telephone,apr,fri,392,3,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29379,5,management,married,basic.education,no,no,no,cellular,apr,fri,324,4,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29380,3,blue-collar,married,basic.education,no,no,no,cellular,apr,fri,427,2,Not Contacted,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
29381,3,technician,divorced,professional.course,no,yes,yes,cellular,apr,fri,180,2,Not Contacted,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
29382,4,blue-collar,married,basic.education,no,no,no,cellular,apr,fri,200,2,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29383,2,admin.,divorced,university.degree,no,yes,no,cellular,apr,fri,660,3,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29385,3,blue-collar,married,professional.course,no,yes,yes,telephone,apr,fri,114,2,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29386,3,services,married,high.school,no,no,no,cellular,apr,fri,291,4,Not Contacted,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
29387,3,admin.,married,university.degree,no,no,yes,cellular,apr,fri,72,2,Not Contacted,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
29389,3,admin.,married,high.school,no,yes,no,cellular,apr,fri,479,2,Not Contacted,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
